Time;Race_id;Driver;DriverNumber;LapNumber;Stint;IsPersonalBest;Compound;TyreLife;FreshTyre;Team;LapStartTime;Position;Deleted;IsAccurate;LapTimeSec;Sector1TimeSec;Sector2TimeSec;Sector3TimeSec;GapToLeader;V_max
0 days 02:25:50.302000;2026055;ANT;12;64,0;2,0;False;MEDIUM;33,0;True;Mercedes;0 days 02:24:35.183000;1,0;False;True;75,119;21,455;23,821;29,843;0,0;318,0
0 days 02:27:05.071000;2026055;ANT;12;65,0;2,0;False;MEDIUM;34,0;True;Mercedes;0 days 02:25:50.302000;1,0;False;True;74,769;21,101;23,777;29,891;0,0;316,0
0 days 02:28:19.483000;2026055;ANT;12;66,0;2,0;False;MEDIUM;35,0;True;Mercedes;0 days 02:27:05.071000;1,0;False;True;74,412;21,124;23,791;29,497;0,0;329,0
0 days 02:29:34.092000;2026055;ANT;12;67,0;2,0;False;MEDIUM;36,0;True;Mercedes;0 days 02:28:19.483000;1,0;False;True;74,609;21,123;23,652;29,834;0,0;318,0
0 days 02:30:48.302000;2026055;ANT;12;68,0;2,0;True;MEDIUM;37,0;True;Mercedes;0 days 02:29:34.092000;1,0;False;True;74,21;20,989;23,638;29,583;0,0;327,0
0 days 01:04:08.670000;2026055;ALO;14;1,0;1,0;False;SOFT;1,0;True;Aston Martin;0 days 01:02:32.281000;14,0;False;False;96,126;0,0;28,969;32,99;0,0;0,0
0 days 01:05:32.378000;2026055;ALO;14;2,0;1,0;True;SOFT;2,0;True;Aston Martin;0 days 01:04:08.670000;10,0;False;True;83,708;24,705;26,647;32,356;8,786000000000058;0,0
0 days 01:06:53.962000;2026055;ALO;14;3,0;1,0;True;SOFT;3,0;True;Aston Martin;0 days 01:05:32.378000;10,0;False;True;81,584;23,899;26,104;31,581;11,047000000000025;0,0
0 days 01:08:15.594000;2026055;ALO;14;4,0;1,0;False;SOFT;4,0;True;Aston Martin;0 days 01:06:53.962000;10,0;False;True;81,632;23,438;25,899;32,295;13,657000000000153;0,0
0 days 01:09:35.975000;2026055;ALO;14;5,0;1,0;True;SOFT;5,0;True;Aston Martin;0 days 01:08:15.594000;10,0;False;True;80,381;23,438;25,564;31,379;17,315000000000055;0,0
0 days 01:10:56.917000;2026055;ALO;14;6,0;1,0;False;SOFT;6,0;True;Aston Martin;0 days 01:09:35.975000;11,0;False;True;80,942;23,25;25,723;31,969;20,63799999999992;0,0
0 days 01:12:16.868000;2026055;ALO;14;7,0;1,0;True;SOFT;7,0;True;Aston Martin;0 days 01:10:56.917000;11,0;False;True;79,951;23,165;25,501;31,285;23,8700000000008;0,0
0 days 01:13:37.487000;2026055;ALO;14;8,0;1,0;False;SOFT;8,0;True;Aston Martin;0 days 01:12:16.868000;13,0;False;True;80,619;23,062;26,002;31,555;26,94800000000032;0,0
0 days 01:14:57.195000;2026055;ALO;14;9,0;1,0;True;SOFT;9,0;True;Aston Martin;0 days 01:13:37.487000;14,0;False;True;79,708;23,368;25,382;30,958;31,520000000000437;0,0
0 days 01:16:16.830000;2026055;ALO;14;10,0;1,0;True;SOFT;10,0;True;Aston Martin;0 days 01:14:57.195000;14,0;False;True;79,635;22,795;25,491;31,349;35,38000000000011;0,0
0 days 01:17:36.567000;2026055;ALO;14;11,0;1,0;False;SOFT;11,0;True;Aston Martin;0 days 01:16:16.830000;14,0;False;True;79,737;22,837;25,436;31,464;39,274999999999636;0,0
0 days 01:18:56.701000;2026055;ALO;14;12,0;1,0;False;SOFT;12,0;True;Aston Martin;0 days 01:17:36.567000;12,0;False;True;80,134;22,698;25,486;31,95;43,38199999999961;0,0
0 days 01:20:17.303000;2026055;ALO;14;13,0;1,0;False;SOFT;13,0;True;Aston Martin;0 days 01:18:56.701000;12,0;False;True;80,602;22,744;25,391;32,467;47,600000000000364;0,0
0 days 01:21:37.002000;2026055;ALO;14;14,0;1,0;False;SOFT;14,0;True;Aston Martin;0 days 01:20:17.303000;12,0;False;True;79,699;22,725;25,222;31,752;50,36899999999969;0,0
0 days 01:22:57.226000;2026055;ALO;14;15,0;1,0;False;SOFT;15,0;True;Aston Martin;0 days 01:21:37.002000;12,0;False;True;80,224;22,883;25,856;31,485;53,94200000000001;0,0
0 days 01:24:17.635000;2026055;ALO;14;16,0;1,0;False;SOFT;16,0;True;Aston Martin;0 days 01:22:57.226000;12,0;False;True;80,409;23,006;25,511;31,892;58,53099999999995;0,0
0 days 01:25:38.425000;2026055;ALO;14;17,0;1,0;False;SOFT;17,0;True;Aston Martin;0 days 01:24:17.635000;13,0;False;True;80,79;23,037;25,699;32,054;63,52900000000045;0,0
0 days 01:26:58.766000;2026055;ALO;14;18,0;1,0;False;SOFT;18,0;True;Aston Martin;0 days 01:25:38.425000;14,0;False;True;80,341;23,483;25,458;31,4;67,78800000000047;0,0
0 days 01:28:20.760000;2026055;ALO;14;19,0;1,0;False;SOFT;19,0;True;Aston Martin;0 days 01:26:58.766000;14,0;False;True;81,994;22,971;27,277;31,746;72,41399999999976;0,0
0 days 01:29:58.014000;2026055;ALO;14;20,0;1,0;False;SOFT;20,0;True;Aston Martin;0 days 01:28:20.760000;15,0;False;False;97,254;22,975;25,307;48,972;78,82099999999991;0,0
0 days 01:31:22.234000;2026055;ALO;14;21,0;2,0;False;SOFT;1,0;True;Aston Martin;0 days 01:29:58.014000;17,0;False;False;84,22;25,741;26,958;31,521;100,51600000000053;0,0
0 days 01:32:42.660000;2026055;ALO;14;22,0;2,0;False;SOFT;2,0;True;Aston Martin;0 days 01:31:22.234000;17,0;False;True;80,426;22,883;25,451;32,092;109,29700000000048;0,0
0 days 01:34:03.524000;2026055;ALO;14;23,0;2,0;False;SOFT;3,0;True;Aston Martin;0 days 01:32:42.660000;17,0;False;True;80,864;23,055;25,585;32,224;113,54100000000017;0,0
0 days 01:35:18.616000;2026055;ALO;14;24,0;2,0;False;SOFT;4,0;True;Aston Martin;0 days 01:34:03.524000;17,0;False;False;0,0;23,178;25,951;0,0;118,99200000000019;0,0
0 days 01:04:02.997000;2026055;LEC;16;1,0;1,0;False;SOFT;5,0;False;Ferrari;0 days 01:02:32.281000;6,0;False;False;90,453;0,0;26,992;32,102;0,0;327,0
0 days 01:05:23.348000;2026055;LEC;16;2,0;1,0;True;SOFT;6,0;False;Ferrari;0 days 01:04:02.997000;5,0;False;True;80,351;23,603;25,524;31,224;3,112999999999829;333,0
0 days 01:06:42.872000;2026055;LEC;16;3,0;1,0;True;SOFT;7,0;False;Ferrari;0 days 01:05:23.348000;5,0;False;True;79,524;23,229;25,361;30,934;2,0169999999998254;333,0
0 days 01:08:01.508000;2026055;LEC;16;4,0;1,0;True;SOFT;8,0;False;Ferrari;0 days 01:06:42.872000;5,0;False;True;78,636;22,874;25,042;30,72;2,5670000000000073;327,0
0 days 01:09:19.316000;2026055;LEC;16;5,0;1,0;True;SOFT;9,0;False;Ferrari;0 days 01:08:01.508000;5,0;False;True;77,808;22,53;24,653;30,625;3,2289999999998145;316,0
0 days 01:10:36.660000;2026055;LEC;16;6,0;1,0;True;SOFT;10,0;False;Ferrari;0 days 01:09:19.316000;5,0;False;True;77,344;22,241;24,459;30,644;3,9789999999993597;315,0
0 days 01:11:53.850000;2026055;LEC;16;7,0;1,0;True;SOFT;11,0;False;Ferrari;0 days 01:10:36.660000;5,0;False;True;77,19;22,143;24,461;30,586;3,6130000000002838;315,0
0 days 01:13:10.489000;2026055;LEC;16;8,0;1,0;True;SOFT;12,0;False;Ferrari;0 days 01:11:53.850000;5,0;False;True;76,639;21,944;24,271;30,424;3,930000000000291;316,0
0 days 01:14:26.968000;2026055;LEC;16;9,0;1,0;True;SOFT;13,0;False;Ferrari;0 days 01:13:10.489000;5,0;False;True;76,479;21,937;24,202;30,34;4,5219999999999345;317,0
0 days 01:15:43.437000;2026055;LEC;16;10,0;1,0;True;SOFT;14,0;False;Ferrari;0 days 01:14:26.968000;5,0;False;True;76,469;21,959;24,276;30,234;5,153000000000247;320,0
0 days 01:16:59.664000;2026055;LEC;16;11,0;1,0;True;SOFT;15,0;False;Ferrari;0 days 01:15:43.437000;5,0;False;True;76,227;21,871;24,139;30,217;5,881999999999607;319,0
0 days 01:18:15.882000;2026055;LEC;16;12,0;1,0;True;SOFT;16,0;False;Ferrari;0 days 01:16:59.664000;5,0;False;True;76,218;21,854;24,305;30,059;6,47899999999936;319,0
0 days 01:19:32.711000;2026055;LEC;16;13,0;1,0;False;SOFT;17,0;False;Ferrari;0 days 01:18:15.882000;5,0;False;True;76,829;21,82;24,18;30,829;6,780999999999949;316,0
0 days 01:20:52.913000;2026055;LEC;16;14,0;1,0;False;SOFT;18,0;False;Ferrari;0 days 01:19:32.711000;5,0;True;True;80,202;21,799;27,573;30,83;5,777000000000044;315,0
0 days 01:22:09.670000;2026055;LEC;16;15,0;1,0;False;SOFT;19,0;False;Ferrari;0 days 01:20:52.913000;5,0;False;True;76,757;21,92;24,362;30,475;9,852999999999156;313,0
0 days 01:23:26.253000;2026055;LEC;16;16,0;1,0;False;SOFT;20,0;False;Ferrari;0 days 01:22:09.670000;5,0;False;True;76,583;21,85;24,259;30,474;10,975000000000364;313,0
0 days 01:24:42.806000;2026055;LEC;16;17,0;1,0;False;SOFT;21,0;False;Ferrari;0 days 01:23:26.253000;5,0;False;True;76,553;21,792;24,53;30,231;12,146999999999935;315,0
0 days 01:25:59.391000;2026055;LEC;16;18,0;1,0;False;SOFT;22,0;False;Ferrari;0 days 01:24:42.806000;5,0;False;True;76,585;21,749;24,298;30,538;12,168999999999869;313,0
0 days 01:27:15.741000;2026055;LEC;16;19,0;1,0;False;SOFT;23,0;False;Ferrari;0 days 01:25:59.391000;5,0;False;True;76,35;21,844;24,263;30,243;13,03899999999976;315,0
0 days 01:28:32.021000;2026055;LEC;16;20,0;1,0;False;SOFT;24,0;False;Ferrari;0 days 01:27:15.741000;5,0;False;True;76,28;21,742;24,201;30,337;13,80199999999968;315,0
0 days 01:29:48.285000;2026055;LEC;16;21,0;1,0;False;SOFT;25,0;False;Ferrari;0 days 01:28:32.021000;5,0;False;True;76,264;21,772;24,191;30,301;14,523000000000138;314,0
0 days 01:31:04.376000;2026055;LEC;16;22,0;1,0;True;SOFT;26,0;False;Ferrari;0 days 01:29:48.285000;5,0;False;True;76,091;21,694;24,229;30,168;15,347999999999956;317,0
0 days 01:32:20.655000;2026055;LEC;16;23,0;1,0;False;SOFT;27,0;False;Ferrari;0 days 01:31:04.376000;5,0;False;True;76,279;21,692;24,465;30,122;15,257000000000517;316,0
0 days 01:33:36.751000;2026055;LEC;16;24,0;1,0;False;SOFT;28,0;False;Ferrari;0 days 01:32:20.655000;5,0;False;True;76,096;21,786;24,178;30,132;16,122999999999593;320,0
0 days 01:34:52.997000;2026055;LEC;16;25,0;1,0;False;SOFT;29,0;False;Ferrari;0 days 01:33:36.751000;5,0;False;True;76,246;21,632;24,347;30,267;15,753999999999905;317,0
0 days 01:36:09.276000;2026055;LEC;16;26,0;1,0;False;SOFT;30,0;False;Ferrari;0 days 01:34:52.997000;5,0;False;True;76,279;21,89;24,272;30,117;13,457000000000335;316,0
0 days 01:37:25.366000;2026055;LEC;16;27,0;1,0;True;SOFT;31,0;False;Ferrari;0 days 01:36:09.276000;5,0;False;True;76,09;21,784;24,189;30,117;13,255999999999403;315,0
0 days 01:38:41.827000;2026055;LEC;16;28,0;1,0;False;SOFT;32,0;False;Ferrari;0 days 01:37:25.366000;5,0;False;True;76,461;21,615;24,11;30,736;13,375;315,0
0 days 01:39:58.123000;2026055;LEC;16;29,0;1,0;False;SOFT;33,0;False;Ferrari;0 days 01:38:41.827000;5,0;False;True;76,296;21,946;24,23;30,12;13,40900000000056;316,0
0 days 01:41:18.211000;2026055;LEC;16;30,0;1,0;False;SOFT;34,0;False;Ferrari;0 days 01:39:58.123000;4,0;False;False;80,088;21,752;24,885;33,451;13,95299999999952;320,0
0 days 01:43:23.696000;2026055;LEC;16;31,0;1,0;False;SOFT;35,0;False;Ferrari;0 days 01:41:18.211000;5,0;False;False;125,485;29,755;36,557;59,173;17,68000000000029;273,0
0 days 01:44:59.116000;2026055;LEC;16;32,0;2,0;False;MEDIUM;1,0;True;Ferrari;0 days 01:43:23.696000;5,0;False;False;95,42;30,373;32,655;32,392;23,925999999999476;324,0
0 days 01:46:16.735000;2026055;LEC;16;33,0;2,0;False;MEDIUM;2,0;True;Ferrari;0 days 01:44:59.116000;5,0;False;True;77,619;22,431;24,782;30,406;18,24499999999989;320,0
0 days 01:47:33.788000;2026055;LEC;16;34,0;2,0;False;MEDIUM;3,0;True;Ferrari;0 days 01:46:16.735000;5,0;False;True;77,053;21,987;24,297;30,769;16,59899999999925;346,0
0 days 01:48:50.039000;2026055;LEC;16;35,0;2,0;False;MEDIUM;4,0;True;Ferrari;0 days 01:47:33.788000;5,0;False;True;76,251;22,018;24,109;30,124;17,36199999999917;327,0
0 days 01:50:06.228000;2026055;LEC;16;36,0;2,0;False;MEDIUM;5,0;True;Ferrari;0 days 01:48:50.039000;5,0;False;True;76,189;21,997;24,387;29,805;17,511999999999716;330,0
0 days 01:51:21.525000;2026055;LEC;16;37,0;2,0;True;MEDIUM;6,0;True;Ferrari;0 days 01:50:06.228000;5,0;False;True;75,297;21,737;24,12;29,44;17,993000000000393;336,0
0 days 01:52:36.889000;2026055;LEC;16;38,0;2,0;False;MEDIUM;7,0;True;Ferrari;0 days 01:51:21.525000;5,0;False;True;75,364;21,804;23,911;29,649;17,823999999999614;340,0
0 days 01:53:52.700000;2026055;LEC;16;39,0;2,0;False;MEDIUM;8,0;True;Ferrari;0 days 01:52:36.889000;4,0;False;True;75,811;21,97;24,193;29,648;17,95300000000043;332,0
0 days 01:55:08.308000;2026055;LEC;16;40,0;2,0;False;MEDIUM;9,0;True;Ferrari;0 days 01:53:52.700000;4,0;False;True;75,608;21,503;23,995;30,11;18,47400000000016;314,0
0 days 01:56:23.920000;2026055;LEC;16;41,0;2,0;False;MEDIUM;10,0;True;Ferrari;0 days 01:55:08.308000;4,0;False;True;75,612;21,587;24,052;29,973;18,21100000000024;320,0
0 days 01:57:39.582000;2026055;LEC;16;42,0;2,0;False;MEDIUM;11,0;True;Ferrari;0 days 01:56:23.920000;4,0;False;True;75,662;21,533;24,096;30,033;15,917999999999665;314,0
0 days 01:58:55.102000;2026055;LEC;16;43,0;2,0;False;MEDIUM;12,0;True;Ferrari;0 days 01:57:39.582000;4,0;False;True;75,52;21,57;23,911;30,039;16,33600000000024;313,0
0 days 02:00:10.471000;2026055;LEC;16;44,0;2,0;False;MEDIUM;13,0;True;Ferrari;0 days 01:58:55.102000;4,0;False;True;75,369;21,499;23,875;29,995;17,04199999999946;315,0
0 days 02:01:25.851000;2026055;LEC;16;45,0;2,0;False;MEDIUM;14,0;True;Ferrari;0 days 02:00:10.471000;4,0;False;True;75,38;21,35;23,808;30,222;17,23199999999997;317,0
0 days 02:02:57.646000;2026055;LEC;16;46,0;2,0;False;MEDIUM;15,0;True;Ferrari;0 days 02:01:25.851000;4,0;False;False;91,795;28,262;31,124;32,409;17,33599999999933;318,0
0 days 02:04:13.006000;2026055;LEC;16;47,0;2,0;False;MEDIUM;16,0;True;Ferrari;0 days 02:02:57.646000;4,0;False;True;75,36;21,424;23,966;29,97;15,746000000000095;316,0
0 days 02:05:28.609000;2026055;LEC;16;48,0;2,0;False;MEDIUM;17,0;True;Ferrari;0 days 02:04:13.006000;4,0;False;True;75,603;21,452;24,042;30,109;15,22900000000027;315,0
0 days 02:06:44.307000;2026055;LEC;16;49,0;2,0;False;MEDIUM;18,0;True;Ferrari;0 days 02:05:28.609000;4,0;False;True;75,698;21,558;24,001;30,139;15,813000000000102;310,0
0 days 02:07:59.740000;2026055;LEC;16;50,0;2,0;False;MEDIUM;19,0;True;Ferrari;0 days 02:06:44.307000;4,0;False;True;75,433;21,447;23,797;30,189;16,576000000000022;311,0
0 days 02:09:16.860000;2026055;LEC;16;51,0;2,0;False;MEDIUM;20,0;True;Ferrari;0 days 02:07:59.740000;4,0;False;True;77,12;22,898;24,188;30,034;17,238999999999578;312,0
0 days 02:10:40.097000;2026055;LEC;16;52,0;2,0;False;MEDIUM;21,0;True;Ferrari;0 days 02:09:16.860000;4,0;False;False;83,237;21,419;23,778;38,04;19,75500000000011;298,0
0 days 02:12:27.364000;2026055;LEC;16;53,0;2,0;False;MEDIUM;22,0;True;Ferrari;0 days 02:10:40.097000;4,0;False;False;107,267;28,873;33,476;44,918;28,626000000000204;273,0
0 days 02:13:45.281000;2026055;LEC;16;54,0;2,0;False;MEDIUM;23,0;True;Ferrari;0 days 02:12:27.364000;4,0;False;True;77,917;22,809;24,788;30,32;29,536999999999352;317,0
0 days 02:15:01.890000;2026055;LEC;16;55,0;2,0;False;MEDIUM;24,0;True;Ferrari;0 days 02:13:45.281000;4,0;False;True;76,609;21,709;24,207;30,693;23,81800000000021;320,0
0 days 02:16:17.862000;2026055;LEC;16;56,0;2,0;False;MEDIUM;25,0;True;Ferrari;0 days 02:15:01.890000;4,0;False;True;75,972;21,727;24,045;30,2;25,039999999999964;315,0
0 days 02:17:33.737000;2026055;LEC;16;57,0;2,0;False;MEDIUM;26,0;True;Ferrari;0 days 02:16:17.862000;4,0;False;True;75,875;21,691;23,992;30,192;26,0029999999997;314,0
0 days 02:18:49.707000;2026055;LEC;16;58,0;2,0;False;MEDIUM;27,0;True;Ferrari;0 days 02:17:33.737000;4,0;False;True;75,97;21,707;24,046;30,217;26,96899999999914;313,0
0 days 02:20:05.688000;2026055;LEC;16;59,0;2,0;False;MEDIUM;28,0;True;Ferrari;0 days 02:18:49.707000;4,0;False;True;75,981;21,651;24,071;30,259;28,238000000001193;314,0
0 days 02:21:21.238000;2026055;LEC;16;60,0;2,0;False;MEDIUM;29,0;True;Ferrari;0 days 02:20:05.688000;4,0;False;True;75,55;21,531;23,935;30,084;29,429000000000087;315,0
0 days 02:22:36.635000;2026055;LEC;16;61,0;2,0;False;MEDIUM;30,0;True;Ferrari;0 days 02:21:21.238000;4,0;False;True;75,397;21,51;23,993;29,894;30,53399999999965;317,0
0 days 02:23:52.209000;2026055;LEC;16;62,0;2,0;False;MEDIUM;31,0;True;Ferrari;0 days 02:22:36.635000;4,0;False;True;75,574;21,556;24,097;29,921;31,59100000000035;317,0
0 days 02:25:08.126000;2026055;LEC;16;63,0;2,0;False;MEDIUM;32,0;True;Ferrari;0 days 02:23:52.209000;4,0;False;True;75,917;21,545;24,019;30,353;31,752000000000407;315,0
0 days 02:26:24.777000;2026055;LEC;16;64,0;2,0;False;MEDIUM;33,0;True;Ferrari;0 days 02:25:08.126000;4,0;False;True;76,651;22,007;24,313;30,331;32,9429999999993;314,0
0 days 02:27:41.249000;2026055;LEC;16;65,0;2,0;False;MEDIUM;34,0;True;Ferrari;0 days 02:26:24.777000;4,0;False;True;76,472;21,868;24,105;30,499;34,475000000000364;314,0
0 days 02:28:58.459000;2026055;LEC;16;66,0;2,0;False;MEDIUM;35,0;True;Ferrari;0 days 02:27:41.249000;4,0;False;True;77,21;22,02;24,5;30,69;36,177999999999884;314,0
0 days 02:30:14.927000;2026055;LEC;16;67,0;2,0;False;MEDIUM;36,0;True;Ferrari;0 days 02:28:58.459000;4,0;False;True;76,468;21,779;24,328;30,361;38,97600000000057;315,0
0 days 02:31:32.453000;2026055;LEC;16;68,0;2,0;False;MEDIUM;37,0;True;Ferrari;0 days 02:30:14.927000;4,0;False;True;77,526;21,82;24,493;31,213;40,83499999999913;316,0
0 days 01:04:14.389000;2026055;STR;18;1,0;1,0;False;SOFT;1,0;True;Aston Martin;0 days 01:02:32.281000;20,0;False;False;101,845;0,0;27,978;33,166;0,0;310,0
0 days 01:05:39.467000;2026055;STR;18;2,0;1,0;True;SOFT;2,0;True;Aston Martin;0 days 01:04:14.389000;16,0;False;True;85,078;24,736;27,472;32,87;14,50500000000011;319,0
0 days 01:07:03.980000;2026055;STR;18;3,0;1,0;True;SOFT;3,0;True;Aston Martin;0 days 01:05:39.467000;15,0;False;True;84,513;25,059;27,322;32,132;18,135999999999967;318,0
0 days 01:08:26.498000;2026055;STR;18;4,0;1,0;True;SOFT;4,0;True;Aston Martin;0 days 01:07:03.980000;16,0;False;True;82,518;23,609;26,809;32,1;23,675000000000182;314,0
0 days 01:09:48.361000;2026055;STR;18;5,0;1,0;True;SOFT;5,0;True;Aston Martin;0 days 01:08:26.498000;16,0;False;True;81,863;23,563;26,125;32,175;28,218999999999596;319,0
0 days 01:11:09.198000;2026055;STR;18;6,0;1,0;True;SOFT;6,0;True;Aston Martin;0 days 01:09:48.361000;16,0;False;True;80,837;23,248;25,71;31,879;33,02399999999943;306,0
0 days 01:12:30.099000;2026055;STR;18;7,0;1,0;False;SOFT;7,0;True;Aston Martin;0 days 01:11:09.198000;16,0;False;True;80,901;23,232;25,878;31,791;36,15100000000075;306,0
0 days 01:13:53.692000;2026055;STR;18;8,0;1,0;False;SOFT;8,0;True;Aston Martin;0 days 01:12:30.099000;17,0;True;True;83,593;22,996;28,718;31,879;40,17900000000009;313,0
0 days 01:15:14.596000;2026055;STR;18;9,0;1,0;False;SOFT;9,0;True;Aston Martin;0 days 01:13:53.692000;18,0;False;True;80,904;23,235;26,017;31,652;47,725000000000364;315,0
0 days 01:16:34.862000;2026055;STR;18;10,0;1,0;True;SOFT;10,0;True;Aston Martin;0 days 01:15:14.596000;18,0;False;True;80,266;23,112;25,562;31,592;52,78099999999995;320,0
0 days 01:17:55.436000;2026055;STR;18;11,0;1,0;False;SOFT;11,0;True;Aston Martin;0 days 01:16:34.862000;19,0;False;True;80,574;23,149;25,55;31,875;57,30699999999979;306,0
0 days 01:19:15.569000;2026055;STR;18;12,0;1,0;True;SOFT;12,0;True;Aston Martin;0 days 01:17:55.436000;17,0;False;True;80,133;23,103;25,491;31,539;62,250999999999294;318,0
0 days 01:20:36.095000;2026055;STR;18;13,0;1,0;False;SOFT;13,0;True;Aston Martin;0 days 01:19:15.569000;18,0;False;True;80,526;22,889;25,398;32,239;66,46800000000076;313,0
0 days 01:22:12.306000;2026055;STR;18;14,0;1,0;False;SOFT;14,0;True;Aston Martin;0 days 01:20:36.095000;19,0;False;False;96,211;23,023;25,498;47,69;69,16100000000006;322,0
0 days 01:23:38.117000;2026055;STR;18;15,0;2,0;False;SOFT;1,0;True;Aston Martin;0 days 01:22:12.306000;19,0;False;False;85,811;26,518;26,997;32,296;89,24599999999919;297,0
0 days 01:25:00.153000;2026055;STR;18;16,0;2,0;False;SOFT;2,0;True;Aston Martin;0 days 01:23:38.117000;19,0;False;True;82,036;23,335;25,734;32,967;99,42200000000048;284,0
0 days 01:26:21.288000;2026055;STR;18;17,0;2,0;False;SOFT;3,0;True;Aston Martin;0 days 01:25:00.153000;19,0;False;True;81,135;23,174;25,688;32,273;106,04700000000048;305,0
0 days 01:27:40.968000;2026055;STR;18;18,0;2,0;True;SOFT;4,0;True;Aston Martin;0 days 01:26:21.288000;19,0;False;True;79,68;22,989;25,362;31,329;110,65099999999984;320,0
0 days 01:29:01.004000;2026055;STR;18;19,0;2,0;False;SOFT;5,0;True;Aston Martin;0 days 01:27:40.968000;19,0;False;True;80,036;22,824;25,718;31,494;114,61599999999999;306,0
0 days 01:30:24.046000;2026055;STR;18;20,0;2,0;False;SOFT;6,0;True;Aston Martin;0 days 01:29:01.004000;19,0;True;True;83,042;24,332;25,51;33,2;119,0649999999996;307,0
0 days 01:31:43.908000;2026055;STR;18;21,0;2,0;False;SOFT;7,0;True;Aston Martin;0 days 01:30:24.046000;19,0;False;True;79,862;22,823;25,325;31,714;126,54800000000068;300,0
0 days 01:33:05.161000;2026055;STR;18;22,0;2,0;False;SOFT;8,0;True;Aston Martin;0 days 01:31:43.908000;19,0;False;True;81,253;22,79;26,164;32,299;130,97100000000046;317,0
0 days 01:34:24.283000;2026055;STR;18;23,0;2,0;True;SOFT;9,0;True;Aston Martin;0 days 01:33:05.161000;19,0;False;True;79,122;22,685;25,176;31,261;136,04200000000037;310,0
0 days 01:35:43.425000;2026055;STR;18;24,0;2,0;False;SOFT;10,0;True;Aston Martin;0 days 01:34:24.283000;19,0;False;True;79,142;22,627;25,235;31,28;139,7510000000002;307,0
0 days 01:37:02.501000;2026055;STR;18;25,0;2,0;True;SOFT;11,0;True;Aston Martin;0 days 01:35:43.425000;18,0;False;True;79,076;22,524;25,234;31,318;142,42799999999988;305,0
0 days 01:38:23.072000;2026055;STR;18;26,0;2,0;False;SOFT;12,0;True;Aston Martin;0 days 01:37:02.501000;18,0;False;True;80,571;22,72;25,308;32,543;142,96100000000024;305,0
0 days 01:39:42.467000;2026055;STR;18;27,0;2,0;False;SOFT;13,0;True;Aston Martin;0 days 01:38:23.072000;18,0;False;True;79,395;22,828;25,263;31,304;147,05199999999968;307,0
0 days 01:41:05.326000;2026055;STR;18;28,0;2,0;False;SOFT;14,0;True;Aston Martin;0 days 01:39:42.467000;18,0;False;True;82,859;24,661;26,679;31,519;150,47599999999966;311,0
0 days 01:42:48.219000;2026055;STR;18;29,0;2,0;False;SOFT;15,0;True;Aston Martin;0 days 01:41:05.326000;18,0;False;False;102,893;29,555;36,851;36,487;156,90800000000036;280,0
0 days 01:44:32.986000;2026055;STR;18;30,0;2,0;False;SOFT;16,0;True;Aston Martin;0 days 01:42:48.219000;17,0;False;False;104,767;32,374;34,879;37,514;184,04899999999998;300,0
0 days 01:45:55.216000;2026055;STR;18;31,0;2,0;False;SOFT;17,0;True;Aston Martin;0 days 01:44:32.986000;17,0;False;True;82,23;23,789;26,427;32,014;212,45499999999993;306,0
0 days 01:47:16.613000;2026055;STR;18;32,0;2,0;False;SOFT;18,0;True;Aston Martin;0 days 01:45:55.216000;17,0;False;True;81,397;22,756;26,709;31,932;175,4459999999999;317,0
0 days 01:48:37.078000;2026055;STR;18;33,0;2,0;False;SOFT;19,0;True;Aston Martin;0 days 01:47:16.613000;17,0;False;True;80,465;23,407;25,669;31,389;155,7420000000002;310,0
0 days 01:50:01.034000;2026055;STR;18;34,0;2,0;False;SOFT;20,0;True;Aston Martin;0 days 01:48:37.078000;17,0;False;True;83,956;24,688;26,412;32,856;156,942;313,0
0 days 01:51:20.936000;2026055;STR;18;35,0;2,0;False;SOFT;21,0;True;Aston Martin;0 days 01:50:01.034000;17,0;False;True;79,902;23,006;25,383;31,513;164,60799999999927;309,0
0 days 01:52:41.483000;2026055;STR;18;36,0;2,0;False;SOFT;22,0;True;Aston Martin;0 days 01:51:20.936000;17,0;False;True;80,547;23,959;25,284;31,304;168,40899999999965;311,0
0 days 01:54:01.449000;2026055;STR;18;37,0;2,0;False;SOFT;23,0;True;Aston Martin;0 days 01:52:41.483000;17,0;False;True;79,966;23,416;25,276;31,274;173,2480000000005;310,0
